Conut - Tyre,,,,
Sales by Items By Group,,,,
Group: MINI/CONUT/BOWL TOPPINGS,,,,
CRUSHED OREO (R),,1.0,"90,054.05",
CRUSHED LOTUS (R),,5.0,"450,270.26",
BROWNIES (R),,9.0,"810,486.47",
PEANUT BUTTER CUPS (P),,2.0,"238,378.38",
CRISPY CREPE (R),,1.0,"90,054.05",
STRAWBERRIES (R),,19.0,"1,711,026.99",
BLUEBERRIES (P),,12.0,"1,430,270.25",
RASPBERRIES (P),,9.0,"1,072,702.69",
SPRINKLES (R),,8.0,"720,432.42",
DARK CHOCOLATE SAUCE (R),,1.0,"90,054.05",
WHIPPED  CREAM (P),,6.0,"715,135.13",
SALTED CARAMEL SAUCE (R),,2.0,"180,108.10",
NUTELLA SAUCE (R),,7.0,"630,378.37",
PISTACHIO SAUCE (P),,4.0,"476,756.75",
LOTUS SAUCE (R),,3.0,"270,162.16",
DARK CHOCOLATE CHIPS (P),,1.0,"119,189.19",
FRUIT LOOPS (R),,3.0,"270,162.16",
GRANOLA BERRIES (P),,1.0,"119,189.19",
RASPBERRY JAM (P),,1.0,"119,189.19",
30-Jan-26,Years:2025 Months:0,,Page 29 of, 45
Description,Barcode,Qty,Total Amount,
GUMMY BEARS (R),,4.0,"360,216.21",
MARSHMALLOWS (R),,3.0,"270,162.16",
SALTED PRETZELS (R),,1.0,"90,054.05",
Total by Group: MINI/CONUT/BOWL TOPPINGS,,103.0,"10,324,432.25",
Total by Division: MINI/CONUT/BOWL TOPPINGS,,103.0,"10,324,432.25",
Division: CHIMNEY TOPPINGS,,,,
Group: CHIMNEY TOPPINGS,,,,
CRUSHED OREO.,,12.0,"2,145,405.38",
CRUSHED LOTUS.,,10.0,"1,787,837.81",
CRISPY CREPE.,,5.0,"893,918.91",
BROWNIES.,,27.0,"4,827,162.10",
STRAWBERRY.,,129.0,"23,063,107.80",
SPRINKLES.,,4.0,"715,135.13",
BLUEBERRIES.,,26.0,"6,197,837.76",
RASPBERRIES.,,16.0,"3,814,054.00",
PEANUT BUTTER CUPS.,,2.0,"476,756.75",
SALTED CARAMEL SAUCE.,,1.0,"178,783.78",
DARK CHOCOLATE SAUCE.,,1.0,"178,783.78",
NUTELLA SAUCE.,,40.0,"7,151,351.26",
LOTUS SAUCE.,,7.0,"1,251,486.47",
WHIPPED  CREAM.,,5.0,"1,191,891.88",
CARAMEL SAUCE.,,1.0,"178,783.78",
PISTACHIO SAUCE.,,11.0,"2,622,162.13",
DARK CHOCOLATE CHIPS.,,2.0,"476,756.75",
FRUIT LOOPS.,,5.0,"893,918.91",
GRANOLA BERRIES.,,1.0,"238,378.38",
GUMMY BEARS.,,8.0,"1,430,270.25",
MARSHMALLOWS.,,8.0,"1,430,270.25",
Total by Group: CHIMNEY TOPPINGS,,321.0,"61,144,053.24",
Total by Division: CHIMNEY TOPPINGS,,321.0,"61,144,053.24",
Division: EXTRA DIP,,,,
Group: EXTRA DIP,,,,
NUTELLA DIP (R),,4.0,"476,756.75",
LOTUS DIP (R),,4.0,"476,756.75",
WHITE CHOCOLATE DIP (R),,2.0,"238,378.38",
CARAMEL DIP (R),,0.0,0.00,
DARK CHOCOLATE DIP (R),,0.0,0.00,
30-Jan-26,Years:2025 Months:0,,Page 30 of, 45
Description,Barcode,Qty,Total Amount,
PISTACHIO DIP (P),,4.0,"953,513.50",
RASPBERRY JAM DIP (P),,1.0,"238,378.38",
CHERRY JAM DIP (P),,3.0,"715,135.13",
Total by Group: EXTRA DIP,,18.0,"3,098,918.88",
Total by Division: EXTRA DIP,,18.0,"3,098,918.88",
Division: free mini spread,,,,
Group: FREE MINI SPREAD,,,,
NUTELLA SPREAD MINI.,,575.0,0.00,
LOTUS SPREAD MINI.,,14.0,0.00,
WHITE CHOCOLATE SPREAD MINI.,,122.0,0.00,
PISTACHIO SPREAD MINI.,,2.0,"60,918.92",
NO SPREAD .,,58.0,0.00,
Total by Group: FREE MINI SPREAD,,771.0,"60,918.92",
Total by Division: free mini spread,,771.0,"60,918.92",
Division: FREE CONUT TOP,,,,
Group: FREE CONUT TOP,,,,
"STRAWBERRY , (R)",,789.0,0.00,
"BLUEBERRIES, (P)",,60.0,"1,827,567.50",
"CRUSHED OREO, (R)",,51.0,0.00,
"CRUSHED LOTUS , (R)",,148.0,0.00,
"SPRINKLES , (R)",,41.0,0.00,
"BROWNIES , (R)",,635.0,0.00,
SALTED CARAMEL SAUCE . (R),,7.0,0.00,
WHIPPED CREAM . (P),,11.0,"335,054.04",
"LOTUS SAUCE , (R)",,50.0,0.00,
"WHITE CHOCOLATE SAUCE , (R)",,34.0,0.00,
"CARAMEL SAUCE , (R)",,353.0,0.00,
NO TOPPINGS.,,89.0,0.00,
"RASPBERRIES, (P)",,38.0,"1,157,459.42",
"DARK CHOCOLATE CHIPS, (P)",,20.0,"609,189.17",
"GRANOLA BERRIES, (P)",,13.0,"395,972.96",
"PEANUT BUTTER CUP , (P)",,6.0,"182,756.75",
PISTACHIO SAUCE . (P),,39.0,"1,187,918.88",
"PASSION FRUITS SAUCE ,(P)",,11.0,"335,054.04",
"RASPBERRY JAM , (P)",,6.0,"182,756.75",
"CHERRY JAM, (P)",,1.0,"30,459.46",
GUMMY BEARS . (R),,28.0,0.00,
"MARSHMALLOWS , (R)",,39.0,0.00,
30-Jan-26,Years:2025 Months:0,,Page 31 of, 45
Description,Barcode,Qty,Total Amount,
CRISPY CREPE . (R),,11.0,0.00,
NUTELLA SAUCE . (R),,829.0,0.00,
"DARK CHOCOLATE SAUCE , (R)",,10.0,0.00,
FRUIT LOOPS . (R),,14.0,0.00,
"WHIPPED CREAM  ,",,118.0,0.00,
SWITCH TO ICE CREAM,,20.0,"7,151,351.26",
PISTACHIO TOPPING,,67.0,0.00,
Total by Group: FREE CONUT TOP,,3538.0,"13,395,540.23",
Total by Division: FREE CONUT TOP,,3538.0,"13,395,540.23",
Division: FREE CHIMNEY TOP,,,,
Group: FREE CHIMNEY TOP,,,,
"SALTED CARAMEL SAUCE,(R)",,2.0,0.00,
"STRAWBERRY,(R)",,989.0,0.00,
BROWNIES . (R),,418.0,0.00,
CRUSHED OREO .(R),,17.0,0.00,
CRUSHED LOTUS .(R),,107.0,0.00,
SPRINKLES .(R),,6.0,0.00,
"NUTELLA SAUCE,(R)",,613.0,0.00,
"LOTUS SAUCE,(R)",,33.0,0.00,
WHITE CHOCOLATE SAUCE .(R),,59.0,0.00,
"CARAMEL SAUCE, (R)",,529.0,0.00,
NO TOPPINGS,,81.0,0.00,
"BLUEBERRIES , (P)",,36.0,"2,145,405.38",
"RASPBERRIES ,(P)",,26.0,"1,549,459.44",
"DARK CHOCOLATE CHIPS ,(P)",,3.0,"178,783.78",
"PEANUT BUTTER CUPS,(P)",,3.0,"178,783.78",
"WHIPPED CREAM,",,12.0,"715,135.13",
"PISTACHIO SAUCE ,(P)",,92.0,"5,482,702.63",
"PASSION FRUIT SAUCE,(P)",,3.0,"178,783.78",
"RASPBERRY JAM,(P)",,2.0,"119,189.19",
"CHERRY JAM ,(P)",,3.0,"178,783.78",
"GUMMY BEARS ,(R)",,3.0,0.00,
"MARSHMALLOWS,(R)",,9.0,0.00,
"CRISPY CREPE,(R)",,3.0,0.00,
"DARK CHOCOLATE SAUCE,(R)",,5.0,0.00,
"FRUIT LOOPS,(R)",,4.0,0.00,
"WHIPPED CREAM   ,",,76.0,0.00,
"SWITCH TO ICE CREAM,",,13.0,"3,098,918.88",
30-Jan-26,Years:2025 Months:0,,Page 32 of, 45
Description,Barcode,Qty,Total Amount,
Total by Group: FREE CHIMNEY TOP,,3147.0,"13,825,945.76",
Total by Division: FREE CHIMNEY TOP,,3147.0,"13,825,945.76",
Division: FREE MINI TOP,,,,
Group: FREE MINI TOP,,,,
"NUTELLA SAUCE ,(R)",,482.0,0.00,
BLUEBERRIES .(P),,4.0,"121,837.83",
RASPBERRIES .(P),,4.0,"121,837.83",
DARK CHOCOLATE CHIPS .(P),,2.0,"60,918.92",
PEANUT BUTTER CUP .(P),,1.0,"30,459.46",
"WHIPPED CREAM ,(P)",,6.0,"182,756.75",
"PISTACHIO SAUCE,(P)",,19.0,"578,729.71",
PASSION FRUITS SAUCE .(P),,2.0,"60,918.92",
RASPBERRY JAM .(P),,2.0,"60,918.92",
"GUMMY BEARS,(R)",,1.0,0.00,
MARSHMALLOWS .(R),,4.0,0.00,
"CRISPY CREPE ,(R)",,3.0,0.00,
"SALTED PRETZELS,(R)",,1.0,0.00,
STRAWBERRY .(R),,361.0,0.00,
"BROWNIES,(R)",,319.0,0.00,
"CRUSHED OREO ,(R)",,3.0,0.00,
"CRUSHED LOTUS,(R)",,54.0,0.00,
"SPRINKLES,(R)",,12.0,0.00,
LOTUS SAUCE .(R),,11.0,0.00,
"WHITE CHOCOLATE SAUCE  ,(R)",,3.0,0.00,
"CARAMEL SAUCE  ,(R)",,178.0,0.00,
SALTED CARAMEL SAUCE  .(R),,1.0,0.00,
DARK CHOCOLATE SAUCE .(R),,6.0,0.00,
"FRUIT LOOPS ,(R)",,1.0,0.00,
"NO TOPPINGS ,",,34.0,0.00,
WHIPPED CREAM  .,,105.0,0.00,
switch to ice cream.,,7.0,"2,502,972.94",
PISTACHIO TOPPING.,,42.0,0.00,
Total by Group: FREE MINI TOP,,1668.0,"3,721,351.28",
Total by Division: FREE MINI TOP,,1668.0,"3,721,351.28",
Division: free dip,,,,
Group: free dip,,,,
NUTELLA DIP.(R),,45.0,0.00,
LOTUS DIP.(R),,7.0,0.00,
30-Jan-26,Years:2025 Months:0,,Page 33 of, 45
Description,Barcode,Qty,Total Amount,
WHITE CHOCOLATE DIP.(R),,6.0,0.00,
CARAMEL DIP.(R),,6.0,0.00,
SALTED CARAMEL DIP.(R),,1.0,0.00,
DARK CHOCOLATE DIP.(R),,3.0,0.00,
PISTACHIO DIP.(P),,3.0,"357,567.56",
PASSION FRUITS DIP.(P),,0.0,0.00,
Total by Group: free dip,,71.0,"357,567.56",
Total by Division: free dip,,71.0,"357,567.56",
Division: coffee type,,,,
Group: coffee type,,,,
DECAF,,34.0,0.00,
REGULAR.,,955.0,0.00,
Total by Group: coffee type,,989.0,0.00,
Total by Division: coffee type,,989.0,0.00,
Division: DRINK TYPE,,,,
Group: DRINK TYPE,,,,
HOT,,473.0,0.00,
ICED,,191.0,0.00,
Total by Group: DRINK TYPE,,664.0,0.00,
Total by Division: DRINK TYPE,,664.0,0.00,
Division: MILK OPTIONS,,,,
Group: MILK OPTIONS,,,,
MILK OPTIONS,,7.0,0.00,
FULL FAT MILK,,868.0,0.00,
SKIMMED MILK.,,34.0,0.00,
LACTOSE FREE MILK.,,23.0,0.00,
Total by Group: MILK OPTIONS,,932.0,0.00,
Total by Division: MILK OPTIONS,,932.0,0.00,
Division: MARSHMALLOW OPTIONS,,,,
Group: MARSHMALLOW OPTIONS,,,,
TOASTED MARSHMALLOWS,,15.0,"1,787,837.81",
NO MARSHMALLLOWS,,24.0,0.00,
Total by Group: MARSHMALLOW OPTIONS,,39.0,"1,787,837.81",
Total by Division: MARSHMALLOW OPTIONS,,39.0,"1,787,837.81",
Division: CONUT''S FAVORITE,,,,
Group: CONUT''S FAVORITE,,,,
HOT CHOCOLATE,,39.0,"18,593,513.27",
30-Jan-26,Years:2025 Months:0,,Page 34 of, 45
Description,Barcode,Qty,Total Amount,
ICED SHAKEN ESPRESSO,,16.0,"8,115,459.58",
MATCHA LATTE,,8.0,"4,767,567.62",
AFFOGATO,,4.0,"2,145,405.38",
PISTACHIO LATTE,,1.0,"595,945.95",
Total by Group: CONUT''S FAVORITE,,68.0,"34,217,891.79",
Total by Division: CONUT''S FAVORITE,,68.0,"34,217,891.79",
Total by Branch: Conut Jnah,,"27,131.00","5,689,346,280.21",
Branch: Main Street Coffee,,,,
Division: Hot-Coffee Based,,,,
Group: Hot-Coffee Based,,,,
AMERICAN COFFEE,,62.0,"22,169,188.89",
CAPPUCCINO,,60.0,"25,029,729.40",
CAFFE LATTE,,60.0,"25,029,729.40",
CAFE MOCHA,,6.0,"3,043,297.34",
CARAMEL MACHIATO,,26.0,"13,945,134.95",
CAFFE AMERICANO,,102.0,"31,518,918.45",
SINGLE ESPRESSO,,214.0,"51,012,972.29",
DOUBLE ESPRESSO,,72.0,"23,647,134.77",
ESPRESSO MACCHIATO,,2.0,"656,864.85",
WHITE MOCHA,,12.0,"6,086,594.68",
FLAT WHITE,,12.0,"4,656,324.25",
HOT CHOCOLATE COMBO,,58.0,"38,405,405.37",
Total by Group: Hot-Coffee Based,,686.0,"245,201,294.65",
Group: Free Dressing,,,,
[CARAMEL DRESSING],,12.0,0.00,
[CHOCOLATE DRESSING],,8.0,0.00,
[NO DRESSING],,131.0,0.00,
[STRAWBERRY DRESSING],,2.0,0.00,
[SALTED CARAMEL DRESSING],,2.0,0.00,
Total by Group: Free Dressing,,155.0,0.00,
Group: Free Whipped Cream,,,,
WHIPPED CREAM...,,41.0,0.00,
NO WHIPPED CREAM,,123.0,0.00,
Total by Group: Free Whipped Cream,,164.0,0.00,
Group: CHIMNEY CAKE OPTIONS,,,,
PRESSED,,123.0,0.00,
REGULAR,,39.0,0.00,
Total by Group: CHIMNEY CAKE OPTIONS,,162.0,0.00,
30-Jan-26,Years:2025 Months:0,,Page 35 of, 45
Description,Barcode,Qty,Total Amount,
Group: OPTIONS ICE CREAM,,,,
ICE CREAM ON TOP,,271.0,0.00,
ICE CREAM ON THE SIDE,,114.0,0.00,
Total by Group: OPTIONS ICE CREAM,,385.0,0.00,
Total by Division: Hot-Coffee Based,,1552.0,"245,201,294.65",
Division: Bev Add-ons,,,,
Group: Bev Add-ons,,,,
WHIPPED CREAM,,10.0,"1,191,891.88",
"CARAMEL  SAUCE,",,6.0,"540,324.31",
HAZELNUT SYRUP,,9.0,"810,486.47",
VANILLA SYRUP,,3.0,"270,162.16",
EXTRA ESPRESSO SHOT,,20.0,"1,801,081.04",
SWEETENED CREAM,,26.0,"2,341,405.36",
EXTRA DECAF ESPRESSO SHOT,,1.0,"90,054.05",
STRAWBERRY DRESSING,,1.0,"90,054.05",
SALTED CARAMEL SYRUP,,1.0,"90,054.05",
Total by Group: Bev Add-ons,,77.0,"7,225,513.37",
Total by Division: Bev Add-ons,,77.0,"7,225,513.37",
Division: Frappes,,,,
Group: Frappes,,,,
MOCHA FRAPPE,,12.0,"6,436,216.13",
CARAMEL MOCHA FRAPPE,,10.0,"5,363,513.44",
HAZELNUT MOCHA FRAPPE,,1.0,"536,351.34",
CARAMEL FRAPPE,,16.0,"8,581,621.51",
WHITE MOCHA FRAPPE,,8.0,"4,290,810.75",
MATCHA FRAPPE,,4.0,"2,505,621.64",
SALTED CARAMEL FRAPPE,,3.0,"1,609,054.03",
ESPRESSO FRAPPE,,4.0,"1,790,486.46",
TOFFEE NUT FRAPPE,,1.0,"536,351.34",
Total by Group: Frappes,,59.0,"31,650,026.66",
Total by Division: Frappes,,59.0,"31,650,026.66",
Division: Shakes,,,,
Group: Shakes,,,,
VANILLA MILKSHAKE,,32.0,"17,163,243.01",
OREO MILKSHAKE,,28.0,"20,023,783.93",
PEANUT BUTTER MILKSHAKE,,1.0,"774,729.73",
STRAWBERRY MILKSHAKE,,19.0,"13,587,567.67",
30-Jan-26,Years:2025 Months:0,,Page 36 of, 45
Description,Barcode,Qty,Total Amount,
MATCHA MILKSHAKE,,1.0,"893,918.92",
SALTED CARAMEL MILKSHAKE,,6.0,"4,648,378.40",
PISTACHIO MILKSHAKE,,3.0,"2,681,756.77",
GRANOLA BERRIES MILKSHAKE,,1.0,"774,729.73",
DOUBLE CHOCOLATE MILKSHAKE,,11.0,"8,522,027.08",
FRUIT LOOPS MILKSHAKE,,1.0,"774,729.73",
TOFFEE NUT MILKSHAKE,,2.0,"1,549,459.47",
Total by Group: Shakes,,105.0,"71,394,324.45",
Total by Division: Shakes,,105.0,"71,394,324.45",
Division: Hot and Cold Drinks,,,,
Group: Hot and Cold Drinks,,,,
ICED CHOCOLATE,,2.0,"895,243.23",
WATER,,1393.0,"110,687,022.00",
HOT MILK,,5.0,"893,918.91",
VIA SPARKLING WATER,,12.0,"2,145,405.38",
Total by Group: Hot and Cold Drinks,,1412.0,"114,621,589.52",
Group: TEA FLAVORS,,,,
EARL GREY,,4.0,"1,191,891.89",
ENGLISH BREAKFAST,,4.0,"1,191,891.88",
GREEN TEA,,9.0,"2,681,756.72",
PEPPERMINT TEA,,9.0,"2,681,756.72",
PEACH ICED TEA,,4.0,"1,668,648.63",
RASPBERRY ICED TEA,,3.0,"1,251,486.47",
Total by Group: TEA FLAVORS,,33.0,"10,667,432.30",
Total by Division: Hot and Cold Drinks,,1445.0,"125,289,021.82",
Division: Conuts,,,,
Group: Conuts,,,,
NO CINNAMON,,22.0,0.00,
Total by Group: Conuts,,22.0,0.00,
Total by Division: Conuts,,22.0,0.00,
Division: Extras and Sides,,,,
Group: Extras and Sides,,,,
ADD ICE CREAM,,169.0,"80,571,890.82",
Total by Group: Extras and Sides,,169.0,"80,571,890.82",
Total by Division: Extras and Sides,,169.0,"80,571,890.82",
Division: Delivery Service,,,,
Group: Delivery,,,,
30-Jan-26,Years:2025 Months:0,,Page 37 of, 45
Description,Barcode,Qty,Total Amount,
DELIVERY CHARGE,,21.0,"5,005,945.88",
SEND CUTLERY,,2.0,0.00,
DONT SEND CUTLERY,,1.0,0.00,
TAKE AWAY,,80.0,0.00,
Total by Group: Delivery,,104.0,"5,005,945.88",
Total by Division: Delivery Service,,104.0,"5,005,945.88",
Division: Free Conut Spreads,,,,
Group: Free Conut Spreads,,,,
NUTELLA SPREAD CONUT.,,1129.0,0.00,
LOTUS SPREAD CONUT.,,15.0,0.00,
WHITE CHOCOLATE SPREAD CONUT.,,264.0,0.00,
PISTACHIO SPREAD CONUT.,,3.0,"91,378.38",
NO SPREAD.,,23.0,0.00,
Total by Group: Free Conut Spreads,,1434.0,"91,378.38",
Total by Division: Free Conut Spreads,,1434.0,"91,378.38",
Division: Free Chimney Cake Spreads,,,,
Group: Free Chimney Cake Spreads,,,,
NUTELLA SPREAD CHIMNEY.,,1250.0,0.00,
LOTUS SPREAD CHIMNEY.,,28.0,0.00,
WHITE CHOCOLATE SPREAD CHIMNEY.,,156.0,0.00,
PISTACHIO SPREAD CHIMNEY.,,4.0,"238,378.38",
NO SPREAD,,29.0,0.00,
Total by Group: Free Chimney Cake Spreads,,1467.0,"238,378.38",
Total by Division: Free Chimney Cake Spreads,,1467.0,"238,378.38",
Division: ITEMS,,,,
Group: ITEMS,,,,
CLASSIC CHIMNEY,,162.0,"96,543,244.34",
MINI THE ONE,,180.0,"91,298,920.22",
MINI THE ORIGINAL,,131.0,"62,455,134.30",
CONUT THE ORIGINAL,,364.0,"314,781,298.21",
CHIMNEY THE ORIGINAL,,216.0,"257,448,648.39",
CONUT THE ONE,,641.0,"573,002,028.81",
CHIMNEY THE ONE,,835.0,"1,044,991,214.56",
MINI PISTACHIO,,61.0,"38,210,730.08",
CONUT PISTACHIO,,165.0,"167,162,838.03",
CHIMNEY PISTACHIO,,140.0,"200,237,837.23",
MINI BOSTON CHEESECAKE,,45.0,"24,135,810.49",
30-Jan-26,Years:2025 Months:0,,Page 38 of, 45
Description,Barcode,Qty,Total Amount,
CONUT BOSTON CHEESECAKE,,95.0,"87,815,946.11",
CHIMNEY BOSTON CHEESECAKE,,76.0,"99,642,161.95",
MINI BERRY MIX,,60.0,"30,432,973.41",
CONUT BERRY MIX,,160.0,"143,027,027.47",
CHIMNEY BERRY MIX,,91.0,"113,885,270.09",
ICE CREAM BOWL,,225.0,"134,087,839.36",
CONUT BITES,,38.0,"24,910,540.77",
CINNAMON SUGAR RINGS,,14.0,"5,840,270.19",
CHOCOLATE CHIPS RINGS,,4.0,"1,907,027.00",
CONUT TRIPLE CHOCOLATE,,271.0,"250,506,541.01",
MINI TRIPLE CHOCOLATE,,103.0,"55,244,188.45",
CHIMNEY TRIPLE CHOCOLATE,,167.0,"218,950,540.08",
CHIMNEY COMBO.,,14.0,"55,065,405.49",
CONUT COMBO,,19.0,"52,085,675.54",
THE SHARING BOX.,,39.0,"65,077,297.58",
THE ONE CONUT,,19.0,0.00,
THE ONE MINI,,39.0,0.00,
THE ONE CHIMNEY,,14.0,0.00,
PISTACHIO CONUT,,19.0,0.00,
PISTACHIO MINI,,39.0,0.00,
PISTACHIO CHIMNEY,,14.0,0.00,
TRIPLE CHOCOLATE CONUT,,19.0,0.00,
TRIPLE CHOCOLATE MINI,,39.0,0.00,
TRIPLE CHOCOLATE CHIMNEY,,14.0,0.00,
BOSTON CHEESECAKE CONUT,,19.0,0.00,
BOSTON CHEESECAKE MINI,,39.0,0.00,
BOSTON CHEESECAKE CHIMNEY,,14.0,0.00,
TIRAMISU MINI CONUT,,67.0,"39,928,378.80",
TIRAMISU CONUT,,131.0,"124,910,270.53",
TIRAMISU CHIMNEY,,136.0,"178,307,026.65",
Total by Group: ITEMS,,4938.0,"4,551,892,085.15",
Total by Division: ITEMS,,4938.0,"4,551,892,085.15",
Division: EXTRA MINI SPREAD,,,,
Group: EXTRA MINI SPREAD,,,,
NUTELLA SPREAD MINI,,1.0,"59,594.59",
LOTUS SPREAD MINI,,1.0,"59,594.59",
"NO SPREAD,.",,61.0,0.00,
Total by Group: EXTRA MINI SPREAD,,63.0,"119,189.19",
30-Jan-26,Years:2025 Months:0,,Page 39 of, 45
Description,Barcode,Qty,Total Amount,
Total by Division: EXTRA MINI SPREAD,,63.0,"119,189.19",
Division: EXTRA CONUT SPREAD,,,,
Group: EXTRA CONUT SPREAD,,,,
NUTELLA SPREAD CONUT,,15.0,"1,350,810.78",
LOTUS SPREAD CONUT,,7.0,"630,378.37",
WHITE CHOCOLATE SPREAD CONUT,,1.0,"90,054.05",
PISTACHIO SPREAD CONUT,,1.0,"119,189.19",
NO SPREAD..,,238.0,0.00,
Total by Group: EXTRA CONUT SPREAD,,262.0,"2,190,432.39",
Total by Division: EXTRA CONUT SPREAD,,262.0,"2,190,432.39",
Division: EXTRA CHIMNEY SPREAD,,,,
Group: EXTRA CHIMNEY SPREAD,,,,
NUTELLA SPREAD CHIMNEY,,16.0,"2,860,540.50",
LOTUS SPREAD CHIMNEY,,5.0,"893,918.91",
WHITE CHOCOLATE SPREAD CHIMNEY,,2.0,"357,567.56",
"NO SPREAD,,",,197.0,0.00,
Total by Group: EXTRA CHIMNEY SPREAD,,220.0,"4,112,026.97",
Total by Division: EXTRA CHIMNEY SPREAD,,220.0,"4,112,026.97",
Division: MINI/CONUT/BOWL TOPPINGS,,,,
Group: MINI/CONUT/BOWL TOPPINGS,,,,
CRUSHED OREO (R),,6.0,"540,324.31",
CRUSHED LOTUS (R),,5.0,"450,270.26",
BROWNIES (R),,3.0,"270,162.16",
PEANUT BUTTER CUPS (P),,5.0,"595,945.94",
CRISPY CREPE (R),,2.0,"180,108.10",
STRAWBERRIES (R),,33.0,"2,971,783.72",
BLUEBERRIES (P),,23.0,"2,741,351.31",
RASPBERRIES (P),,17.0,"2,026,216.19",
SPRINKLES (R),,11.0,"990,594.57",
DARK CHOCOLATE SAUCE (R),,2.0,"180,108.10",
WHIPPED  CREAM (P),,4.0,"476,756.75",
NUTELLA SAUCE (R),,9.0,"810,486.47",
PISTACHIO SAUCE (P),,3.0,"357,567.56",
"WHITE CHOCOLATE SAUCE, (R)",,11.0,"990,594.57",
LOTUS SAUCE (R),,4.0,"360,216.21",
DARK CHOCOLATE CHIPS (P),,8.0,"953,513.50",
FRUIT LOOPS (R),,3.0,"270,162.16",
30-Jan-26,Years:2025 Months:0,,Page 40 of, 45
Description,Barcode,Qty,Total Amount,
GRANOLA BERRIES (P),,2.0,"238,378.38",
RASPBERRY JAM (P),,1.0,"119,189.19",
CHERRY JAM (P),,2.0,"238,378.38",
GUMMY BEARS (R),,10.0,"900,540.52",
MARSHMALLOWS (R),,15.0,"1,350,810.78",
Total by Group: MINI/CONUT/BOWL TOPPINGS,,179.0,"18,013,459.14",
Total by Division: MINI/CONUT/BOWL TOPPINGS,,179.0,"18,013,459.14",
Division: CHIMNEY TOPPINGS,,,,
Group: CHIMNEY TOPPINGS,,,,
CRUSHED OREO.,,10.0,"1,787,837.81",
CRUSHED LOTUS.,,17.0,"3,039,324.28",
CRISPY CREPE.,,1.0,"178,783.78",
BROWNIES.,,25.0,"4,469,594.54",
STRAWBERRY.,,83.0,"14,839,053.86",
SPRINKLES.,,6.0,"1,072,702.69",
BLUEBERRIES.,,36.0,"8,581,621.51",
RASPBERRIES.,,31.0,"7,389,729.63",
PEANUT BUTTER CUPS.,,3.0,"715,135.13",
DARK CHOCOLATE SAUCE.,,8.0,"1,430,270.25",
NUTELLA SAUCE.,,30.0,"5,363,513.44",
LOTUS SAUCE.,,1.0,"178,783.78",
WHIPPED  CREAM.,,5.0,"1,191,891.88",
CARAMEL SAUCE.,,3.0,"536,351.34",
PISTACHIO SAUCE.,,5.0,"1,191,891.88",
DARK CHOCOLATE CHIPS.,,9.0,"2,145,405.38",
FRUIT LOOPS.,,1.0,"178,783.78",
GUMMY BEARS.,,7.0,"1,251,486.47",
MARSHMALLOWS.,,9.0,"1,609,054.03",
Total by Group: CHIMNEY TOPPINGS,,290.0,"57,151,215.45",
Total by Division: CHIMNEY TOPPINGS,,290.0,"57,151,215.45",
Division: EXTRA DIP,,,,
Group: EXTRA DIP,,,,
NUTELLA DIP (R),,8.0,"953,513.50",
LOTUS DIP (R),,3.0,"357,567.56",
WHITE CHOCOLATE DIP (R),,4.0,"476,756.75",
CARAMEL DIP (R),,2.0,"238,378.38",
SALTED CARAMEL DIP (R),,1.0,"119,189.19",
30-Jan-26,Years:2025 Months:0,,Page 41 of, 45
Description,Barcode,Qty,Total Amount,
DARK CHOCOLATE DIP (R),,2.0,"238,378.38",
PASSION FRUIT DIP (P),,2.0,"476,756.75",
PISTACHIO DIP (P),,2.0,"476,756.75",
RASPBERRY JAM DIP (P),,1.0,"238,378.38",
CHERRY JAM DIP (P),,1.0,"238,378.38",
Total by Group: EXTRA DIP,,26.0,"3,814,054.00",
Total by Division: EXTRA DIP,,26.0,"3,814,054.00",
Division: free mini spread,,,,
Group: FREE MINI SPREAD,,,,
NUTELLA SPREAD MINI.,,367.0,0.00,
LOTUS SPREAD MINI.,,3.0,0.00,
WHITE CHOCOLATE SPREAD MINI.,,96.0,0.00,
PISTACHIO SPREAD MINI.,,2.0,"60,918.92",
NO SPREAD .,,51.0,0.00,
Total by Group: FREE MINI SPREAD,,519.0,"60,918.92",
Total by Division: free mini spread,,519.0,"60,918.92",
Division: FREE CONUT TOP,,,,
Group: FREE CONUT TOP,,,,
"STRAWBERRY , (R)",,1013.0,0.00,
"BLUEBERRIES, (P)",,52.0,"1,583,891.84",
"CRUSHED OREO, (R)",,33.0,0.00,
"CRUSHED LOTUS , (R)",,116.0,0.00,
"SPRINKLES , (R)",,30.0,0.00,
"BROWNIES , (R)",,644.0,0.00,
SALTED CARAMEL SAUCE . (R),,4.0,0.00,
WHIPPED CREAM . (P),,2.0,"60,918.92",
"LOTUS SAUCE , (R)",,17.0,0.00,
"WHITE CHOCOLATE SAUCE , (R)",,20.0,0.00,
"CARAMEL SAUCE , (R)",,485.0,0.00,
NO TOPPINGS.,,104.0,0.00,
"RASPBERRIES, (P)",,37.0,"1,126,999.96",
"DARK CHOCOLATE CHIPS, (P)",,22.0,"670,108.08",
"GRANOLA BERRIES, (P)",,16.0,"487,351.33",
"PEANUT BUTTER CUP , (P)",,11.0,"335,054.04",
PISTACHIO SAUCE . (P),,60.0,"1,827,567.50",
"PASSION FRUITS SAUCE ,(P)",,2.0,"60,918.92",
"RASPBERRY JAM , (P)",,2.0,"60,918.92",
"CHERRY JAM, (P)",,2.0,"60,918.92",
