basket_id,Branch,Customer Name,Item Description,Qty,Price,Line Total,Is Cancellation,Is_Modifier
Conut Jnah__Person_0142,Conut Jnah,Person_0142,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,WATER,1.0,79459.45,79459.45,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,"WHIPPED CREAM ,",1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,WHIPPED CREAM...,1.0,0.0,0.0,0,1
Conut Jnah__Person_0143,Conut Jnah,Person_0143,AFFOGATO,1.0,536351.34,536351.34,0,0
Conut Jnah__Person_0144,Conut Jnah,Person_0144,CAFFE LATTE,1.0,417162.16,417162.16,0,0
Conut Jnah__Person_0144,Conut Jnah,Person_0144,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0144,Conut Jnah,Person_0144,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0144,Conut Jnah,Person_0144,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0144,Conut Jnah,Person_0144,FULL FAT MILK,1.0,0.0,0.0,0,1
Conut Jnah__Person_0144,Conut Jnah,Person_0144,ICED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0144,Conut Jnah,Person_0144,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0144,Conut Jnah,Person_0144,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0144,Conut Jnah,Person_0144,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0144,Conut Jnah,Person_0144,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0144,Conut Jnah,Person_0144,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0144,Conut Jnah,Person_0144,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0144,Conut Jnah,Person_0144,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0144,Conut Jnah,Person_0144,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0144,Conut Jnah,Person_0144,WATER,1.0,79459.45,79459.45,0,0
Conut Jnah__Person_0144,Conut Jnah,Person_0144,WATER,1.0,79459.45,79459.45,0,0
Conut Jnah__Person_0144,Conut Jnah,Person_0144,WHITE CHOCOLATE SAUCE .(R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0144,Conut Jnah,Person_0144,WHITE CHOCOLATE SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0145,Conut Jnah,Person_0145,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0145,Conut Jnah,Person_0145,MINI BERRY MIX,1.0,507216.22,507216.22,0,0
Conut Jnah__Person_0145,Conut Jnah,Person_0145,MINI THE ONE,1.0,507216.22,507216.22,0,0
Conut Jnah__Person_0145,Conut Jnah,Person_0145,"NUTELLA SAUCE ,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0145,Conut Jnah,Person_0145,NUTELLA SPREAD MINI.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0145,Conut Jnah,Person_0145,PISTACHIO SPREAD MINI.,1.0,30459.46,30459.46,0,0
Conut Jnah__Person_0145,Conut Jnah,Person_0145,PISTACHIO TOPPING.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0145,Conut Jnah,Person_0145,STRAWBERRY .(R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0145,Conut Jnah,Person_0145,WHIPPED CREAM .,1.0,0.0,0.0,0,1
Conut Jnah__Person_0146,Conut Jnah,Person_0146,TAKE AWAY,1.0,0.0,0.0,0,1
Conut Jnah__Person_0147,Conut Jnah,Person_0147,"CARAMEL SAUCE, (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0147,Conut Jnah,Person_0147,"CARAMEL SAUCE, (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0147,Conut Jnah,Person_0147,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0147,Conut Jnah,Person_0147,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0147,Conut Jnah,Person_0147,HOT,1.0,0.0,0.0,0,1
Conut Jnah__Person_0147,Conut Jnah,Person_0147,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0147,Conut Jnah,Person_0147,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0147,Conut Jnah,Person_0147,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0147,Conut Jnah,Person_0147,SINGLE ESPRESSO,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0147,Conut Jnah,Person_0147,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0147,Conut Jnah,Person_0147,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0147,Conut Jnah,Person_0147,TIRAMISU CHIMNEY,1.0,1311081.08,1311081.08,0,0
Conut Jnah__Person_0147,Conut Jnah,Person_0147,TIRAMISU CHIMNEY,1.0,1311081.08,1311081.08,0,0
Conut Jnah__Person_0147,Conut Jnah,Person_0147,WATER,1.0,79459.45,79459.45,0,0
Conut Jnah__Person_0148,Conut Jnah,Person_0148,ADD ICE CREAM,1.0,476756.75,476756.75,0,0
Conut Jnah__Person_0148,Conut Jnah,Person_0148,"BROWNIES , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,CAFE MOCHA,1.0,507216.22,507216.22,0,0
Conut Jnah__Person_0148,Conut Jnah,Person_0148,CAFFE LATTE,1.0,417162.16,417162.16,0,0
Conut Jnah__Person_0148,Conut Jnah,Person_0148,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0148,Conut Jnah,Person_0148,CONUT TRIPLE CHOCOLATE,1.0,924378.38,924378.38,0,0
Conut Jnah__Person_0148,Conut Jnah,Person_0148,CONUT TRIPLE CHOCOLATE,1.0,924378.38,924378.38,0,0
Conut Jnah__Person_0148,Conut Jnah,Person_0148,DOUBLE ESPRESSO,1.0,328432.43,328432.43,0,0
Conut Jnah__Person_0148,Conut Jnah,Person_0148,DOUBLE ESPRESSO,1.0,328432.43,328432.43,0,0
Conut Jnah__Person_0148,Conut Jnah,Person_0148,DOUBLE ESPRESSO,1.0,328432.43,328432.43,0,0
Conut Jnah__Person_0148,Conut Jnah,Person_0148,DOUBLE ESPRESSO,1.0,328432.43,328432.43,0,0
Conut Jnah__Person_0148,Conut Jnah,Person_0148,FULL FAT MILK,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,HOT,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,HOT,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,HOT,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,HOT,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,ICE CREAM ON THE SIDE,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,ICED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,ICED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,ICED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,ICED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,ICED SHAKEN ESPRESSO,1.0,507216.22,507216.22,0,0
Conut Jnah__Person_0148,Conut Jnah,Person_0148,LACTOSE FREE MILK.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,LACTOSE FREE MILK.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,LOTUS SPREAD CONUT.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,NO SPREAD,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,NUTELLA SAUCE . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,SINGLE ESPRESSO,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0148,Conut Jnah,Person_0148,SINGLE ESPRESSO,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0148,Conut Jnah,Person_0148,"STRAWBERRY , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,"WHITE CHOCOLATE SAUCE , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0148,Conut Jnah,Person_0148,WHITE CHOCOLATE SPREAD CONUT.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0149,Conut Jnah,Person_0149,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0149,Conut Jnah,Person_0149,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0149,Conut Jnah,Person_0149,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0149,Conut Jnah,Person_0149,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0149,Conut Jnah,Person_0149,PISTACHIO SPREAD CHIMNEY.,1.0,59594.59,59594.59,0,0
Conut Jnah__Person_0149,Conut Jnah,Person_0149,PRESSED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0149,Conut Jnah,Person_0149,PRESSED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0149,Conut Jnah,Person_0149,STRAWBERRY.,1.0,178783.78,178783.78,0,0
Conut Jnah__Person_0149,Conut Jnah,Person_0149,STRAWBERRY.,1.0,178783.78,178783.78,0,0
Conut Jnah__Person_0149,Conut Jnah,Person_0149,STRAWBERRY.,1.0,178783.78,178783.78,0,0
Conut Jnah__Person_0149,Conut Jnah,Person_0149,STRAWBERRY.,1.0,178783.78,178783.78,0,0
Conut Jnah__Person_0150,Conut Jnah,Person_0150,ADD ICE CREAM,1.0,476756.75,476756.75,0,0
Conut Jnah__Person_0150,Conut Jnah,Person_0150,"BROWNIES , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0150,Conut Jnah,Person_0150,"CARAMEL SAUCE , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0150,Conut Jnah,Person_0150,CONUT THE ONE,1.0,893918.92,893918.92,0,0
Conut Jnah__Person_0150,Conut Jnah,Person_0150,CONUT TRIPLE CHOCOLATE,1.0,924378.38,924378.38,0,0
Conut Jnah__Person_0150,Conut Jnah,Person_0150,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0150,Conut Jnah,Person_0150,ICE CREAM ON THE SIDE,1.0,0.0,0.0,0,1
Conut Jnah__Person_0150,Conut Jnah,Person_0150,NUTELLA SAUCE . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0150,Conut Jnah,Person_0150,NUTELLA SPREAD CONUT.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0150,Conut Jnah,Person_0150,"STRAWBERRY , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0150,Conut Jnah,Person_0150,WHITE CHOCOLATE SPREAD CONUT.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0151,Conut Jnah,Person_0151,"CARAMEL SAUCE , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0151,Conut Jnah,Person_0151,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0151,Conut Jnah,Person_0151,CONUT THE ONE,1.0,893918.92,893918.92,0,0
Conut Jnah__Person_0151,Conut Jnah,Person_0151,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0151,Conut Jnah,Person_0151,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0151,Conut Jnah,Person_0151,NUTELLA SPREAD CONUT.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0151,Conut Jnah,Person_0151,PRESSED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0151,Conut Jnah,Person_0151,"STRAWBERRY , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0152,Conut Jnah,Person_0152,"BLUEBERRIES , (P)",1.0,40540.54,40540.54,0,0
Conut Jnah__Person_0152,Conut Jnah,Person_0152,"BLUEBERRIES, (P)",1.0,20720.72,20720.72,0,0
Conut Jnah__Person_0152,Conut Jnah,Person_0152,"BROWNIES , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0152,Conut Jnah,Person_0152,"BROWNIES , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0152,Conut Jnah,Person_0152,CHIMNEY THE ORIGINAL,1.0,1191891.89,1191891.89,0,0
Conut Jnah__Person_0152,Conut Jnah,Person_0152,CONUT BOSTON CHEESECAKE,1.0,924378.38,924378.38,0,0
Conut Jnah__Person_0152,Conut Jnah,Person_0152,CONUT THE ONE,1.0,893918.92,893918.92,0,0
Conut Jnah__Person_0152,Conut Jnah,Person_0152,CONUT TRIPLE CHOCOLATE,1.0,924378.38,924378.38,0,0
Conut Jnah__Person_0152,Conut Jnah,Person_0152,"CRUSHED LOTUS , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0152,Conut Jnah,Person_0152,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0152,Conut Jnah,Person_0152,ICE CREAM ON THE SIDE,1.0,0.0,0.0,0,1
Conut Jnah__Person_0152,Conut Jnah,Person_0152,"LOTUS SAUCE , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0152,Conut Jnah,Person_0152,LOTUS SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0152,Conut Jnah,Person_0152,LOTUS SPREAD CONUT.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0152,Conut Jnah,Person_0152,NO SPREAD..,1.0,0.0,0.0,0,1
Conut Jnah__Person_0152,Conut Jnah,Person_0152,NUTELLA SAUCE . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0152,Conut Jnah,Person_0152,RASPBERRIES (P),1.0,119189.19,119189.19,0,0
Conut Jnah__Person_0152,Conut Jnah,Person_0152,RASPBERRIES.,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0152,Conut Jnah,Person_0152,STRAWBERRIES (R),1.0,90054.05,90054.05,0,0
Conut Jnah__Person_0152,Conut Jnah,Person_0152,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0152,Conut Jnah,Person_0152,WHITE CHOCOLATE SPREAD CONUT.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0153,Conut Jnah,Person_0153,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0153,Conut Jnah,Person_0153,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0153,Conut Jnah,Person_0153,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0153,Conut Jnah,Person_0153,NO TOPPINGS,1.0,0.0,0.0,0,1
Conut Jnah__Person_0153,Conut Jnah,Person_0153,NO TOPPINGS,1.0,0.0,0.0,0,1
Conut Jnah__Person_0153,Conut Jnah,Person_0153,NO TOPPINGS,1.0,0.0,0.0,0,1
Conut Jnah__Person_0153,Conut Jnah,Person_0153,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0153,Conut Jnah,Person_0153,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0153,Conut Jnah,Person_0153,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0154,Conut Jnah,Person_0154,"CARAMEL SAUCE ,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0154,Conut Jnah,Person_0154,"CRUSHED LOTUS,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0154,Conut Jnah,Person_0154,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0154,Conut Jnah,Person_0154,MINI BOSTON CHEESECAKE,1.0,536351.34,536351.34,0,0
Conut Jnah__Person_0154,Conut Jnah,Person_0154,MINI THE ONE,1.0,507216.22,507216.22,0,0
Conut Jnah__Person_0154,Conut Jnah,Person_0154,NO SPREAD .,1.0,0.0,0.0,0,1
Conut Jnah__Person_0154,Conut Jnah,Person_0154,NUTELLA SPREAD MINI.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0154,Conut Jnah,Person_0154,STRAWBERRY .(R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0154,Conut Jnah,Person_0154,STRAWBERRY .(R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0154,Conut Jnah,Person_0154,TIRAMISU MINI CONUT,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0155,Conut Jnah,Person_0155,"CARAMEL SAUCE , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0155,Conut Jnah,Person_0155,CONUT THE ONE,1.0,893918.92,893918.92,0,0
Conut Jnah__Person_0155,Conut Jnah,Person_0155,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0155,Conut Jnah,Person_0155,NUTELLA SPREAD CONUT.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0155,Conut Jnah,Person_0155,"STRAWBERRY , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0156,Conut Jnah,Person_0156,"CARAMEL SAUCE , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0156,Conut Jnah,Person_0156,"CARAMEL SAUCE , (R)",-1.0,0.0,-0.0,1,1
Conut Jnah__Person_0156,Conut Jnah,Person_0156,CONUT BERRY MIX,-1.0,-893918.92,893918.92,1,0
Conut Jnah__Person_0156,Conut Jnah,Person_0156,CONUT BERRY MIX,1.0,893918.92,893918.92,0,0
Conut Jnah__Person_0156,Conut Jnah,Person_0156,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0156,Conut Jnah,Person_0156,DELIVERY CHARGE,-1.0,-238378.38,238378.38,1,0
Conut Jnah__Person_0156,Conut Jnah,Person_0156,NUTELLA SAUCE . (R),-1.0,0.0,-0.0,1,1
Conut Jnah__Person_0156,Conut Jnah,Person_0156,NUTELLA SAUCE . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0156,Conut Jnah,Person_0156,NUTELLA SPREAD CONUT.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0156,Conut Jnah,Person_0156,NUTELLA SPREAD CONUT.,-1.0,0.0,-0.0,1,1
Conut Jnah__Person_0157,Conut Jnah,Person_0157,BLUEBERRIES.,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0157,Conut Jnah,Person_0157,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0157,Conut Jnah,Person_0157,CRUSHED LOTUS.,1.0,178783.78,178783.78,0,0
Conut Jnah__Person_0157,Conut Jnah,Person_0157,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0157,Conut Jnah,Person_0157,LOTUS SAUCE.,1.0,178783.78,178783.78,0,0
Conut Jnah__Person_0157,Conut Jnah,Person_0157,LOTUS SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0157,Conut Jnah,Person_0157,PISTACHIO SPREAD CHIMNEY,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0157,Conut Jnah,Person_0157,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0157,Conut Jnah,Person_0157,WHITE CHOCOLATE SAUCE .(R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0158,Conut Jnah,Person_0158,ADD ICE CREAM,1.0,476756.75,476756.75,0,0
Conut Jnah__Person_0158,Conut Jnah,Person_0158,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0158,Conut Jnah,Person_0158,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0158,Conut Jnah,Person_0158,ICE CREAM ON THE SIDE,1.0,0.0,0.0,0,1
Conut Jnah__Person_0158,Conut Jnah,Person_0158,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0158,Conut Jnah,Person_0158,PRESSED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0159,Conut Jnah,Person_0159,ADD ICE CREAM,1.0,476756.75,476756.75,0,0
Conut Jnah__Person_0159,Conut Jnah,Person_0159,ADD ICE CREAM,1.0,476756.75,476756.75,0,0
Conut Jnah__Person_0159,Conut Jnah,Person_0159,ADD ICE CREAM,1.0,476756.75,476756.75,0,0
Conut Jnah__Person_0159,Conut Jnah,Person_0159,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0159,Conut Jnah,Person_0159,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0159,Conut Jnah,Person_0159,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0159,Conut Jnah,Person_0159,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0159,Conut Jnah,Person_0159,ICE CREAM ON THE SIDE,1.0,0.0,0.0,0,1
Conut Jnah__Person_0159,Conut Jnah,Person_0159,ICE CREAM ON THE SIDE,1.0,0.0,0.0,0,1
Conut Jnah__Person_0159,Conut Jnah,Person_0159,ICE CREAM ON THE SIDE,1.0,0.0,0.0,0,1
Conut Jnah__Person_0159,Conut Jnah,Person_0159,NO CINNAMON,1.0,0.0,0.0,0,1
Conut Jnah__Person_0159,Conut Jnah,Person_0159,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0159,Conut Jnah,Person_0159,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0159,Conut Jnah,Person_0159,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0159,Conut Jnah,Person_0159,PRESSED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0159,Conut Jnah,Person_0159,PRESSED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0159,Conut Jnah,Person_0159,PRESSED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0160,Conut Jnah,Person_0160,BOSTON CHEESECAKE MINI,1.0,0.0,0.0,0,1
Conut Jnah__Person_0160,Conut Jnah,Person_0160,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0160,Conut Jnah,Person_0160,PISTACHIO MINI,1.0,0.0,0.0,0,1
Conut Jnah__Person_0160,Conut Jnah,Person_0160,THE ONE MINI,1.0,0.0,0.0,0,1
Conut Jnah__Person_0160,Conut Jnah,Person_0160,THE SHARING BOX.,1.0,1668648.66,1668648.66,0,0
Conut Jnah__Person_0160,Conut Jnah,Person_0160,TRIPLE CHOCOLATE MINI,1.0,0.0,0.0,0,1
Conut Jnah__Person_0161,Conut Jnah,Person_0161,BROWNIES . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0161,Conut Jnah,Person_0161,CHIMNEY THE ORIGINAL,1.0,1191891.89,1191891.89,0,0
Conut Jnah__Person_0161,Conut Jnah,Person_0161,CHIMNEY THE ORIGINAL,1.0,1191891.89,1191891.89,0,0
Conut Jnah__Person_0161,Conut Jnah,Person_0161,CHIMNEY THE ORIGINAL,1.0,1191891.89,1191891.89,0,0
Conut Jnah__Person_0161,Conut Jnah,Person_0161,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0161,Conut Jnah,Person_0161,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0161,Conut Jnah,Person_0161,ICE CREAM ON THE SIDE,1.0,0.0,0.0,0,1
Conut Jnah__Person_0161,Conut Jnah,Person_0161,ICE CREAM ON THE SIDE,1.0,0.0,0.0,0,1
Conut Jnah__Person_0161,Conut Jnah,Person_0161,ICE CREAM ON THE SIDE,1.0,0.0,0.0,0,1
Conut Jnah__Person_0161,Conut Jnah,Person_0161,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0161,Conut Jnah,Person_0161,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0161,Conut Jnah,Person_0161,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0161,Conut Jnah,Person_0161,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0161,Conut Jnah,Person_0161,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0161,Conut Jnah,Person_0161,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0161,Conut Jnah,Person_0161,"RASPBERRIES ,(P)",1.0,40540.54,40540.54,0,0
Conut Jnah__Person_0161,Conut Jnah,Person_0161,"RASPBERRIES ,(P)",1.0,40540.54,40540.54,0,0
Conut Jnah__Person_0162,Conut Jnah,Person_0162,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0162,Conut Jnah,Person_0162,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0162,Conut Jnah,Person_0162,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0162,Conut Jnah,Person_0162,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0162,Conut Jnah,Person_0162,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0162,Conut Jnah,Person_0162,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0162,Conut Jnah,Person_0162,NO SPREAD,1.0,0.0,0.0,0,1
Conut Jnah__Person_0162,Conut Jnah,Person_0162,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0162,Conut Jnah,Person_0162,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
